Date,Country,GDP,Unemployment,Inflation,TEMP_AVG,PER_AVG
15.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.64545455,0
16.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.97272727,8.1
17.12.2018,Indonesia,1.04E+12,4.387,3.19834642,27.14545455,0
18.12.2018,Indonesia,1.04E+12,4.387,3.19834642,27.26363636,0
19.12.2018,Indonesia,1.04E+12,4.387,3.19834642,27.08181818,0
20.12.2018,Indonesia,1.04E+12,4.387,3.19834642,27.16363636,0
21.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.39090909,0
22.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.8,0
23.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.86363636,86.1
24.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.96363636,0
25.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.64545455,0
26.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.79090909,0
27.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.41818182,0
28.12.2018,Indonesia,1.04E+12,4.387,3.19834642,27.14545455,0
29.12.2018,Indonesia,1.04E+12,4.387,3.19834642,27.07272727,6.6
30.12.2018,Indonesia,1.04E+12,4.387,3.19834642,27.35454545,0
31.12.2018,Indonesia,1.04E+12,4.387,3.19834642,26.53636364,0
01.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.99090909,0
02.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.9,2
03.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.64545455,0
04.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.29090909,0
05.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.22727273,0
06.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.93636364,0
07.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.32727273,0
08.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.16363636,0
09.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.38181818,0
10.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.45454545,0
11.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.51818182,0
12.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.19090909,0
13.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.00909091,0
14.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.14545455,0
15.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.53636364,0
16.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.52727273,10.2
17.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.83636364,0
18.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.01818182,0
19.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.07272727,11.9
20.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.70909091,17.3
21.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.50909091,0
22.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.78181818,0
23.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.18181818,0
24.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.98181818,0
25.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.26,0
26.01.2019,Indonesia,1.12E+12,3.59,3.03058665,27.55454545,0
27.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.62,0
28.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.54545455,0
29.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.66363636,0
30.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.96363636,0
31.01.2019,Indonesia,1.12E+12,3.59,3.03058665,26.87272727,0
01.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.50909091,0
02.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.64,0
03.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.95454545,0
04.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.77272727,45.5
05.02.2019,Indonesia,1.12E+12,3.59,3.03058665,27.12727273,0
06.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.63636364,0
07.02.2019,Indonesia,1.12E+12,3.59,3.03058665,27.54545455,0
08.02.2019,Indonesia,1.12E+12,3.59,3.03058665,27.50909091,0
09.02.2019,Indonesia,1.12E+12,3.59,3.03058665,27.21818182,1.3
10.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.90909091,0
11.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.59090909,10.9
12.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.76363636,0
13.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.9,0
14.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.99090909,0
15.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.48181818,0
16.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.39,0
17.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.35,0
18.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.79090909,0
19.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.74545455,0
20.02.2019,Indonesia,1.12E+12,3.59,3.03058665,27.46363636,0
21.02.2019,Indonesia,1.12E+12,3.59,3.03058665,27.00909091,0
22.02.2019,Indonesia,1.12E+12,3.59,3.03058665,27.29090909,0
23.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.51818182,43.9
24.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.90909091,0
25.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.69090909,0
26.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.91818182,2
27.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.90909091,0
28.02.2019,Indonesia,1.12E+12,3.59,3.03058665,26.85454545,0
01.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.30909091,0
02.03.2019,Indonesia,1.12E+12,3.59,3.03058665,26.73636364,0
03.03.2019,Indonesia,1.12E+12,3.59,3.03058665,26.99090909,0
04.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27,0
05.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.57272727,0
06.03.2019,Indonesia,1.12E+12,3.59,3.03058665,26.21818182,4.45
07.03.2019,Indonesia,1.12E+12,3.59,3.03058665,26.83636364,0
08.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.48181818,0
09.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27,0
10.03.2019,Indonesia,1.12E+12,3.59,3.03058665,26.21818182,13.7
11.03.2019,Indonesia,1.12E+12,3.59,3.03058665,26.70909091,0
12.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.41818182,0
13.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.16363636,0
14.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.20909091,1.3
15.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.10909091,0
16.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.01818182,4.1
17.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.37272727,0
18.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.40909091,0
19.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.3,0
20.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.58181818,27.9
21.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.44545455,0
22.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.56363636,0
23.03.2019,Indonesia,1.12E+12,3.59,3.03058665,26.98181818,0
24.03.2019,Indonesia,1.12E+12,3.59,3.03058665,26.70909091,0
25.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.54545455,0
26.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.3,0
27.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.43636364,0
28.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.40909091,0
29.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.26363636,0
30.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.08181818,0
31.03.2019,Indonesia,1.12E+12,3.59,3.03058665,27.20909091,0
01.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.16363636,0
02.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.00909091,0
03.04.2019,Indonesia,1.12E+12,3.59,3.03058665,26.82727273,0
04.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.51818182,0
05.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.30909091,5.45
06.04.2019,Indonesia,1.12E+12,3.59,3.03058665,26.95454545,0
07.04.2019,Indonesia,1.12E+12,3.59,3.03058665,26.83636364,0
08.04.2019,Indonesia,1.12E+12,3.59,3.03058665,26.81818182,0
09.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.28181818,0
10.04.2019,Indonesia,1.12E+12,3.59,3.03058665,26.98181818,0
11.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.32727273,0
12.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.1,0
13.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.06363636,2
14.04.2019,Indonesia,1.12E+12,3.59,3.03058665,26.76363636,11.9
15.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.21818182,0
16.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.10909091,0
17.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.69090909,0
18.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.33636364,0
19.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.23636364,0
20.04.2019,Indonesia,1.12E+12,3.59,3.03058665,26.57272727,0
21.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.41818182,0
22.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.46363636,0
23.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.47272727,0
24.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.41818182,0
25.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.27272727,0
26.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.05454545,0
27.04.2019,Indonesia,1.12E+12,3.59,3.03058665,26.57272727,0
28.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.40909091,8.1
29.04.2019,Indonesia,1.12E+12,3.59,3.03058665,27.22727273,7.1
30.04.2019,Indonesia,1.12E+12,3.59,3.03058665,26.9,0.5
01.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.68181818,0
02.05.2019,Indonesia,1.12E+12,3.59,3.03058665,26.32727273,0
03.05.2019,Indonesia,1.12E+12,3.59,3.03058665,26.78181818,0
04.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.17272727,0
05.05.2019,Indonesia,1.12E+12,3.59,3.03058665,26.69090909,5.1
06.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.32727273,0
07.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.31818182,0
08.05.2019,Indonesia,1.12E+12,3.59,3.03058665,26.95454545,1.5
09.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.81818182,0
10.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.13636364,0
11.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.36363636,0
12.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.23636364,0
13.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.48181818,0
14.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.22727273,0
15.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.14545455,0
16.05.2019,Indonesia,1.12E+12,3.59,3.03058665,26.9,0
17.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.24545455,0
18.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.2,0
19.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.24545455,0
20.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.40909091,0
21.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.59090909,0
22.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.68181818,0
23.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.5,0
24.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.11818182,0
25.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.33636364,0
26.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.41818182,0
27.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.45454545,0
28.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.6,0
29.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.59090909,0
30.05.2019,Indonesia,1.12E+12,3.59,3.03058665,27.43636364,0
31.05.2019,Indonesia,1.12E+12,3.59,3.03058665,26.9,0
01.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.15454545,0
02.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.1,0
03.06.2019,Indonesia,1.12E+12,3.59,3.03058665,26.74545455,0
04.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.59090909,0
05.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.47272727,0
06.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.00909091,26.9
07.06.2019,Indonesia,1.12E+12,3.59,3.03058665,26.9,0
08.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.52727273,0
09.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.76363636,0
10.06.2019,Indonesia,1.12E+12,3.59,3.03058665,26.56363636,0
11.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.10909091,0
12.06.2019,Indonesia,1.12E+12,3.59,3.03058665,26.91818182,0
13.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.65454545,0
14.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.15454545,11.9
15.06.2019,Indonesia,1.12E+12,3.59,3.03058665,26.60909091,0
16.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.1,0
17.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.12727273,0
18.06.2019,Indonesia,1.12E+12,3.59,3.03058665,26.98181818,0
19.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.06363636,0
20.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.04545455,0
21.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.17272727,0
22.06.2019,Indonesia,1.12E+12,3.59,3.03058665,26.93636364,33.5
23.06.2019,Indonesia,1.12E+12,3.59,3.03058665,26.92727273,0
24.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.3,0
25.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.29090909,0
26.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.45454545,0
27.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.43636364,0
28.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.38181818,22.1
29.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.20909091,0
30.06.2019,Indonesia,1.12E+12,3.59,3.03058665,27.6,0
01.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.92727273,0
02.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.08181818,0
03.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.38181818,0
04.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.93636364,0
05.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.74545455,0
06.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27,0
07.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.1,0
08.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.39090909,0
09.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.6,0
10.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.65454545,0
11.07.2019,Indonesia,1.12E+12,3.59,3.03058665,28.13636364,0
12.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.89090909,0.5
13.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27,23.9
14.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.10909091,0
15.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.06363636,0
16.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.29090909,0
17.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.74545455,0
18.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.89090909,0
19.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.68181818,0
20.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.89090909,0
21.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.88181818,0
22.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.07272727,0
23.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.28181818,0
24.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.55,0
25.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.64545455,0
26.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.69090909,0
27.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.32727273,0
28.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27.25454545,0
29.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.94545455,0
30.07.2019,Indonesia,1.12E+12,3.59,3.03058665,26.50909091,0
31.07.2019,Indonesia,1.12E+12,3.59,3.03058665,27,0
01.08.2019,Indonesia,1.12E+12,3.59,3.03058665,26.83636364,0
02.08.2019,Indonesia,1.12E+12,3.59,3.03058665,26.77272727,0
03.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.26363636,15
04.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.79090909,9.9
05.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.3,0
06.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.12727273,0
07.08.2019,Indonesia,1.12E+12,3.59,3.03058665,26.83636364,0
08.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.56363636,0
09.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.7,0
10.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27,0
11.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.32727273,0
12.08.2019,Indonesia,1.12E+12,3.59,3.03058665,26.5,0
13.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.33636364,0
14.08.2019,Indonesia,1.12E+12,3.59,3.03058665,26.95454545,0
15.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.13636364,1
16.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.6,0
17.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.29090909,0
18.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.21818182,0
19.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.05454545,0
20.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.20909091,0
21.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.40909091,0
22.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.24545455,0
23.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.16363636,0
24.08.2019,Indonesia,1.12E+12,3.59,3.03058665,26.93636364,0
25.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.32727273,0
26.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.33636364,0
27.08.2019,Indonesia,1.12E+12,3.59,3.03058665,26.63636364,0
28.08.2019,Indonesia,1.12E+12,3.59,3.03058665,26.90909091,0
29.08.2019,Indonesia,1.12E+12,3.59,3.03058665,26.80909091,0
30.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.32727273,0
31.08.2019,Indonesia,1.12E+12,3.59,3.03058665,27.49090909,0
01.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.82727273,0
02.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.59090909,0
03.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.66363636,0
04.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.97272727,0
05.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.79090909,0
06.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.99090909,1.3
07.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.58181818,0
08.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.22727273,0
09.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.7,0
10.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.05454545,6.1
11.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.33636364,0
12.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.57272727,35.1
13.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.34545455,0
14.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.32727273,0
15.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.1,0
16.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.26363636,0
17.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.81818182,0
18.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.1,0
19.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.76363636,0
20.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.24545455,0
21.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.92,0
22.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.36363636,0
23.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.56363636,0
24.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.68181818,0
25.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.99090909,0
26.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.9,0
27.09.2019,Indonesia,1.12E+12,3.59,3.03058665,27.10909091,0
28.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.44545455,0
29.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.58181818,0
30.09.2019,Indonesia,1.12E+12,3.59,3.03058665,26.9,0
01.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.97272727,0
02.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.74545455,0
03.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.05,0
04.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.28181818,0
05.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.66363636,0
06.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.96363636,0
07.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.26363636,0
08.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.35454545,0
09.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.54545455,0
10.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.2,0
11.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.29090909,0
12.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.23636364,0
13.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.76363636,0
14.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.13636364,0
15.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.03636364,0
16.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.40909091,0
17.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.16363636,0
18.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.77272727,0
19.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.25454545,0
20.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.16363636,17
21.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.13636364,0
22.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.93636364,0
23.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.96363636,0
24.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.23636364,0
25.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.55454545,0
26.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.33636364,0
27.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.53636364,0
28.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.52727273,0
29.10.2019,Indonesia,1.12E+12,3.59,3.03058665,27.23636364,0
30.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.88181818,0
31.10.2019,Indonesia,1.12E+12,3.59,3.03058665,26.82727273,0
01.11.2019,Indonesia,1.12E+12,3.59,3.03058665,26.84545455,0
02.11.2019,Indonesia,1.12E+12,3.59,3.03058665,26.21818182,6.1
03.11.2019,Indonesia,1.12E+12,3.59,3.03058665,26.55454545,5.666666667
04.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.4,0
05.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.76363636,0
06.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.34545455,0
07.11.2019,Indonesia,1.12E+12,3.59,3.03058665,26.92727273,0
08.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.37272727,0
09.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.45454545,0
10.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.20909091,0
11.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.30909091,0
12.11.2019,Indonesia,1.12E+12,3.59,3.03058665,25.79090909,0
13.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.07272727,0
14.11.2019,Indonesia,1.12E+12,3.59,3.03058665,26.21,0
15.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.35454545,0
16.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.35,0
17.11.2019,Indonesia,1.12E+12,3.59,3.03058665,26.94,0
18.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.22,36.1
19.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.31818182,0
20.11.2019,Indonesia,1.12E+12,3.59,3.03058665,26.81818182,0
21.11.2019,Indonesia,1.12E+12,3.59,3.03058665,26.64545455,1
22.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.02727273,0
23.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.03636364,37.1
24.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.1,0
25.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.16363636,0
26.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.56363636,0
27.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.65454545,0
28.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.9,0
29.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.69090909,0
30.11.2019,Indonesia,1.12E+12,3.59,3.03058665,27.71818182,0
01.12.2019,Indonesia,1.12E+12,3.59,3.03058665,27.00909091,0
02.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.91,0
03.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.80909091,11.95
04.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.93636364,0
05.12.2019,Indonesia,1.12E+12,3.59,3.03058665,27.97272727,0
06.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.95454545,1.5
07.12.2019,Indonesia,1.12E+12,3.59,3.03058665,27.04545455,0
08.12.2019,Indonesia,1.12E+12,3.59,3.03058665,27.56363636,0
09.12.2019,Indonesia,1.12E+12,3.59,3.03058665,27.46363636,0
10.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.79090909,0
11.12.2019,Indonesia,1.12E+12,3.59,3.03058665,27.42727273,0
12.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.52727273,0
13.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.69090909,0
14.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.44545455,0
15.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.10909091,0
16.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.15454545,8.9
17.12.2019,Indonesia,1.12E+12,3.59,3.03058665,26.26363636,0
