STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.04.2019,,,33.4,42.6,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.04.2019,,,33.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.04.2019,,,33.4,40.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.04.2019,,,32.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,14.04.2019,,,34.1,38.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.04.2019,,,30.6,39.4,22.6
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.04.2019,,,31.1,,23.8
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,17.04.2019,,,32.7,39,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,18.04.2019,,,30.1,38.8,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,19.04.2019,,,30.5,,22.7
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,20.04.2019,,,29.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,21.04.2019,,,31.3,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,22.04.2019,,,36.3,,26.2
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,23.04.2019,,,32.3,40.2,27.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,24.04.2019,,,32.1,,28
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,25.04.2019,,,32.8,,28.4
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,26.04.2019,,,32.4,41.4,23.4
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,27.04.2019,,,33.1,,19.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,28.04.2019,,,32.6,41.8,22
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,29.04.2019,,,32.7,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,30.04.2019,,,33.8,,25.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,01.05.2019,,,32.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,02.05.2019,,,33.4,41,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,03.05.2019,,,32.6,39,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,04.05.2019,,,34.8,42.7,27.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,05.05.2019,,,34.3,42.2,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,06.05.2019,,,34.7,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,07.05.2019,,,33.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,08.05.2019,,,31.7,40.6,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,09.05.2019,,,28.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.05.2019,,,30.3,39.1,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.05.2019,,,31.7,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.05.2019,,,31.7,40,26.9
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.05.2019,,,31.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,14.05.2019,,,32.5,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.05.2019,,,35.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.05.2019,,,31.3,36.3,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,17.05.2019,,,28.4,37.5,22.4
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,19.05.2019,,,34.6,,27.9
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,20.05.2019,,,31.5,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,21.05.2019,,,27.8,,21.6
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,22.05.2019,,,30,,25.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,23.05.2019,,,27.3,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,26.05.2019,,,31.6,,25.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,29.05.2019,,,30.3,,26.4
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,30.05.2019,,,27.7,31,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,31.05.2019,,,27.6,,24
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.06.2019,,,29.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.06.2019,,,28.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.06.2019,,,27.8,34.2,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.06.2019,,,26.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,14.06.2019,,,30.1,,25.2
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.06.2019,,,29.3,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.06.2019,,,30.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,17.06.2019,,,30.9,37.2,24
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,18.06.2019,,,29.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,19.06.2019,,,32.7,,25.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,20.06.2019,,,31.3,,26.1
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,21.06.2019,,,29.6,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,22.06.2019,,,28.8,36.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,24.06.2019,50,,28.4,33.6,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,25.06.2019,0,,26.7,,23.3
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,28.06.2019,,,26.1,29.7,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,29.06.2019,,,28.1,,23.2
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,30.06.2019,,,29.9,,25
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,01.07.2019,,,29.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,02.07.2019,,,28.3,33.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,03.07.2019,,,27.5,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,04.07.2019,,,27.5,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,05.07.2019,,,24.5,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,06.07.2019,,,26.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,07.07.2019,,,29.2,,24.9
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,08.07.2019,,,23.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,09.07.2019,,,25.3,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.07.2019,,,27.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.07.2019,,,24.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.07.2019,,,26.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.07.2019,,,27.4,32.5,22.3
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,14.07.2019,,,27.9,,24
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.07.2019,,,28.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.07.2019,,,24.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,28.07.2019,,,28.2,31.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,07.08.2019,,,23.7,29.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,08.08.2019,,,23.9,30,20.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,09.08.2019,,,25.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.08.2019,,,26.6,31,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.08.2019,,,27.2,,22
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.08.2019,,,24.1,26,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.08.2019,,,25.8,,21.2
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,14.08.2019,,,27.6,,22
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.08.2019,,,23.7,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.08.2019,13,,24.7,,20
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,17.08.2019,0,,26.3,29.7,22.2
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,18.08.2019,,,26.4,30.8,20.4
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,19.08.2019,,,24.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,20.08.2019,,,25.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,21.08.2019,,,23.1,26,19.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,22.08.2019,2,,25.1,,21.1
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,23.08.2019,0,,25.8,,21.9
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,24.08.2019,,,24.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,25.08.2019,,,25,29.1,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,30.08.2019,,,23.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,31.08.2019,,,26.5,,22
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,01.09.2019,,,26,31.5,21.9
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,02.09.2019,,,26.2,,21.6
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,03.09.2019,,,27.3,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,04.09.2019,,,26.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,05.09.2019,,,26.5,32.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,06.09.2019,,,27.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,07.09.2019,,,26.3,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,08.09.2019,,,25.3,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,09.09.2019,,,24.7,31.5,21
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.09.2019,,,24.9,,21
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.09.2019,,,25.3,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.09.2019,,,28.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.09.2019,,,29.8,34,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.09.2019,,,26.5,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.09.2019,,,23.4,31.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,17.09.2019,,,25.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,18.09.2019,,,27.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,19.09.2019,,,26.8,33.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,20.09.2019,,,27.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,21.09.2019,,,27.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,22.09.2019,,,28.4,35,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,23.09.2019,,,28.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,24.09.2019,,,28.6,35,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,25.09.2019,,,28.9,35,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,26.09.2019,,,28.3,34.1,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,27.09.2019,,,27.8,35.8,21.6
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,28.09.2019,,,28.5,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,29.09.2019,,,28.3,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,30.09.2019,,,25.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,01.10.2019,,,27.2,33.1,22.8
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,02.10.2019,,,26.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,03.10.2019,,,27.6,,21.7
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,04.10.2019,,,28.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,05.10.2019,,,27.9,33.7,20
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,06.10.2019,,,25.6,33.2,20
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,07.10.2019,,,26.1,32,20.1
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,08.10.2019,,,23.1,,19.4
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,09.10.2019,,,25.4,31,21.4
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.10.2019,,,26.1,,20.1
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.10.2019,,,27.2,33.2,20.1
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.10.2019,,,25.7,32.5,20
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.10.2019,,,27.7,,20.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,14.10.2019,,,27.8,35.1,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.10.2019,,,27.2,35.2,19.9
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.10.2019,,,25.2,28,19.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,17.10.2019,,,26.9,33.4,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,18.10.2019,,,27.4,,20.4
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,19.10.2019,,,27.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,20.10.2019,,,26.2,,20.1
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,21.10.2019,,,25.8,32,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,22.10.2019,,,27.7,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,23.10.2019,,,27.4,,18.6
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,24.10.2019,,,26.6,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,25.10.2019,,,27.1,34.3,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,26.10.2019,,,27.7,32.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,27.10.2019,,,24.7,29.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,28.10.2019,,,25.9,,18.7
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,29.10.2019,,,27.3,33.2,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,30.10.2019,,,25.9,,17.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,31.10.2019,,,24,34.8,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,01.11.2019,,,20.3,,13
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,03.11.2019,,,27.2,,15.2
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,06.11.2019,,,26.4,,14.2
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,07.11.2019,,,24.1,,14
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,08.11.2019,,,17.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,09.11.2019,,,26.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.11.2019,,,22,36.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.11.2019,,,22.5,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.11.2019,,,29.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.11.2019,,,28.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.11.2019,,,19.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.11.2019,,,25.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,17.11.2019,,,26.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,23.11.2019,,,23.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,24.11.2019,,,29.6,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,25.11.2019,,,27,36.7,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,26.11.2019,,,26.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,27.11.2019,,,25,36,15.8
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,28.11.2019,,,22.6,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,30.11.2019,,,21.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,01.12.2019,,,23.7,33.1,11
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,02.12.2019,,,22.8,36.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,03.12.2019,,,22.3,,13.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,04.12.2019,,,21.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,05.12.2019,,,22.2,,12
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,06.12.2019,,,23.4,33.2,14.6
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,07.12.2019,,,22.3,,12.9
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,08.12.2019,,,22.2,32.2,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,09.12.2019,,,21.8,31.9,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.12.2019,,,20.7,31.5,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.12.2019,,,21.6,32.1,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.12.2019,,,21.2,,11.7
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.12.2019,,,20.6,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,14.12.2019,,,20,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.12.2019,,,20.5,30,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.12.2019,,,20.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,17.12.2019,,,21.1,28,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,18.12.2019,,,22,,15
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,19.12.2019,,,21.2,31,9.4
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,20.12.2019,,,19.9,,13
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,21.12.2019,,,19.9,30,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,22.12.2019,,,20.7,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,23.12.2019,,,20.2,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,24.12.2019,,,19.9,,9.8
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,25.12.2019,,,19.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,26.12.2019,,,18.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,27.12.2019,,,19.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,28.12.2019,,,18.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,29.12.2019,,,19.3,,10.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,30.12.2019,,,18.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,31.12.2019,,,18.6,,9.5
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,01.01.2020,,,17.6,26.6,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,02.01.2020,,,15,20.6,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,03.01.2020,,,14.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,04.01.2020,,,15.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,05.01.2020,,,17.3,23,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,06.01.2020,,,17.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,07.01.2020,,,19.9,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,08.01.2020,,,20.1,29,13
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,09.01.2020,,,20.7,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,10.01.2020,,,21.4,,13
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,11.01.2020,,,21.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,12.01.2020,,,23.3,33.2,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,13.01.2020,,,24.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,14.01.2020,,,25,33.6,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,15.01.2020,,,21.2,,14
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,16.01.2020,,,19.8,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,17.01.2020,,,19.3,27,12
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,18.01.2020,,,17.6,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,19.01.2020,,,19.6,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,20.01.2020,,,20.1,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,21.01.2020,,,21.7,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,22.01.2020,,,20.4,,
NIM00065046,"MALLAM AMINU INTERNATIONAL, NI",12.048,8.525,476.1,23.01.2020,,,21.8,29.5,
