"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CMM00064860","GAROUA, CM","2015-02-17",,,"94","103","80"
"CMM00064860","GAROUA, CM","2015-02-18",,,"88","96",
"CMM00064860","GAROUA, CM","2015-02-19",,,"89","101","72"
"CMM00064860","GAROUA, CM","2015-02-20",,,"91",,"72"
"CMM00064860","GAROUA, CM","2015-02-21",,,"94","105","79"
"CMM00064860","GAROUA, CM","2015-02-22",,,"95","105",
"CMM00064860","GAROUA, CM","2015-02-23",,,"94","105",
"CMM00064860","GAROUA, CM","2015-02-24",,,"91","102","77"
"CMM00064860","GAROUA, CM","2015-02-25",,,"87","97","74"
"CMM00064860","GAROUA, CM","2015-02-26",,,"89","100","73"
"CMM00064860","GAROUA, CM","2015-02-27",,,"88",,"76"
"CMM00064860","GAROUA, CM","2015-02-28",,,"87","101","71"
"CMM00064860","GAROUA, CM","2015-03-01",,,"89","100",
"CMM00064860","GAROUA, CM","2015-03-02",,,"89","101","73"
"CMM00064860","GAROUA, CM","2015-03-03",,,"90","101",
"CMM00064860","GAROUA, CM","2015-03-04",,,"93","102","81"
"CMM00064860","GAROUA, CM","2015-03-05",,,"93","103","82"
"CMM00064860","GAROUA, CM","2015-03-06",,,"93","105",
"CMM00064860","GAROUA, CM","2015-03-07",,,"95","107","78"
"CMM00064860","GAROUA, CM","2015-03-08",,,"95","107","79"
"CMM00064860","GAROUA, CM","2015-03-09",,,"96",,"79"
"CMM00064860","GAROUA, CM","2015-03-10",,,"96","107","80"
"CMM00064860","GAROUA, CM","2015-03-11",,,"96","107","79"
"CMM00064860","GAROUA, CM","2015-03-12",,,"94","103","81"
"CMM00064860","GAROUA, CM","2015-03-13",,,"91","100","79"
"CMM00064860","GAROUA, CM","2015-03-14",,,"94","103","81"
"CMM00064860","GAROUA, CM","2015-03-15",,,"96","107","80"
"CMM00064860","GAROUA, CM","2015-03-16",,,"98","106","88"
"CMM00064860","GAROUA, CM","2015-03-17",,,"98","108","82"
"CMM00064860","GAROUA, CM","2015-03-18",,,"98","109","81"
"CMM00064860","GAROUA, CM","2015-03-19",,,"98","109","79"
"CMM00064860","GAROUA, CM","2015-03-20",,,"96",,
"CMM00064860","GAROUA, CM","2015-03-22",,,"97",,"83"
"CMM00064860","GAROUA, CM","2015-03-23",,,"98","109","82"
"CMM00064860","GAROUA, CM","2015-03-24",,,"98","104",
"CMM00064860","GAROUA, CM","2015-03-25",,,"98",,
"CMM00064860","GAROUA, CM","2015-03-26",,,"93",,
"CMM00064860","GAROUA, CM","2015-03-27",,,"96",,
"CMM00064860","GAROUA, CM","2015-03-28",,,"95",,
"CMM00064860","GAROUA, CM","2015-03-29",,,"96",,
"CMM00064860","GAROUA, CM","2015-03-30",,,"89","100",
"CMM00064860","GAROUA, CM","2015-03-31",,,"92","104","76"
"CMM00064860","GAROUA, CM","2015-04-01",,,"96","106","76"
"CMM00064860","GAROUA, CM","2015-04-02",,,"96","107",
"CMM00064860","GAROUA, CM","2015-04-03",,,"97","107","83"
"CMM00064860","GAROUA, CM","2015-04-04",,,"96","108","83"
"CMM00064860","GAROUA, CM","2015-04-05",,,"98","108",
"CMM00064860","GAROUA, CM","2015-04-06",,,"99","107","86"
"CMM00064860","GAROUA, CM","2015-04-07",,,"98","108",
"CMM00064860","GAROUA, CM","2015-04-08",,,"96","108","82"
"CMM00064860","GAROUA, CM","2015-04-09","0.03",,"92","100","79"
"CMM00064860","GAROUA, CM","2015-04-10","0.00",,"95","103","82"
"CMM00064860","GAROUA, CM","2015-04-11",,,"96","101",
"CMM00064860","GAROUA, CM","2015-04-12",,,"94","103","83"
"CMM00064860","GAROUA, CM","2015-04-13",,,"93","102","79"
"CMM00064860","GAROUA, CM","2015-04-14",,,"93","104","78"
"CMM00064860","GAROUA, CM","2015-04-15",,,"92","104","75"
"CMM00064860","GAROUA, CM","2015-04-16",,,"93","105","74"
"CMM00064860","GAROUA, CM","2015-04-17",,,"94",,"75"
"CMM00064860","GAROUA, CM","2015-04-18",,,"95","106","74"
"CMM00064860","GAROUA, CM","2015-04-19",,,"96","106","79"
"CMM00064860","GAROUA, CM","2015-04-20",,,"94","106",
"CMM00064860","GAROUA, CM","2015-04-21",,,"95",,"75"
"CMM00064860","GAROUA, CM","2015-04-22",,,"97","110","75"
"CMM00064860","GAROUA, CM","2015-04-23",,,"98","110","76"
"CMM00064860","GAROUA, CM","2015-04-24",,,"97","106","86"
"CMM00064860","GAROUA, CM","2015-04-25",,,"97","108","86"
"CMM00064860","GAROUA, CM","2015-04-26",,,"95",,"82"
"CMM00064860","GAROUA, CM","2015-04-27",,,"97","108","81"
"CMM00064860","GAROUA, CM","2015-04-28",,,"96","109","77"
"CMM00064860","GAROUA, CM","2015-04-29",,,"96","108","77"
"CMM00064860","GAROUA, CM","2015-04-30",,,"99","110","88"
"CMM00064860","GAROUA, CM","2015-05-01",,,"99","109","83"
"CMM00064860","GAROUA, CM","2015-05-02",,,"100","111","86"
"CMM00064860","GAROUA, CM","2015-05-03",,,"91","98","85"
"CMM00064860","GAROUA, CM","2015-05-04",,,"96","107","81"
"CMM00064860","GAROUA, CM","2015-05-05",,,"93","100",
"CMM00064860","GAROUA, CM","2015-05-06",,,"93","103","78"
"CMM00064860","GAROUA, CM","2015-05-07",,,"97","106","84"
"CMM00064860","GAROUA, CM","2015-05-08",,,"94","104","84"
"CMM00064860","GAROUA, CM","2015-05-09",,,"94","107","84"
"CMM00064860","GAROUA, CM","2015-05-10",,,"92","104",
"CMM00064860","GAROUA, CM","2015-05-11",,,"94","104","86"
"CMM00064860","GAROUA, CM","2015-05-12",,,"96","105","84"
"CMM00064860","GAROUA, CM","2015-05-13",,,"90","102",
"CMM00064860","GAROUA, CM","2015-05-14","0.00",,"96","107","78"
"CMM00064860","GAROUA, CM","2015-05-15",,,"92","97",
"CMM00064860","GAROUA, CM","2015-05-16",,,"96","107","83"
"CMM00064860","GAROUA, CM","2015-05-17",,,"96","109",
"CMM00064860","GAROUA, CM","2015-05-18",,,"95","106",
"CMM00064860","GAROUA, CM","2015-05-19",,,"91","106",
"CMM00064860","GAROUA, CM","2015-05-20",,,"93","102",
"CMM00064860","GAROUA, CM","2015-05-21",,,"96","106","82"
"CMM00064860","GAROUA, CM","2015-05-22",,,"91","106",
"CMM00064860","GAROUA, CM","2015-05-23",,,"89","99","76"
"CMM00064860","GAROUA, CM","2015-05-24",,,"93","103",
"CMM00064860","GAROUA, CM","2015-05-25","0.01",,"85","98",
"CMM00064860","GAROUA, CM","2015-05-26","0.20",,"92","104",
"CMM00064860","GAROUA, CM","2015-05-27","0.00",,"92",,
"CMM00064860","GAROUA, CM","2015-05-28",,,"81","87",
"CMM00064860","GAROUA, CM","2015-05-29",,,"90","101","75"
"CMM00064860","GAROUA, CM","2015-05-30","0.16",,"82","89",
"CMM00064860","GAROUA, CM","2015-05-31","0.24",,"89","98","78"
"CMM00064860","GAROUA, CM","2015-06-01","0.00",,"88","101",
"CMM00064860","GAROUA, CM","2015-06-02","0.12",,"87","98","77"
"CMM00064860","GAROUA, CM","2015-06-03","0.00",,"81","88",
"CMM00064860","GAROUA, CM","2015-06-04",,,"84",,"76"
"CMM00064860","GAROUA, CM","2015-06-05",,,"87","98","76"
"CMM00064860","GAROUA, CM","2015-06-06","0.00",,"83","99",
"CMM00064860","GAROUA, CM","2015-06-07","0.16",,"88","97","74"
"CMM00064860","GAROUA, CM","2015-06-08","0.39",,"80","86","76"
"CMM00064860","GAROUA, CM","2015-06-09","0.00",,"85","92","75"
"CMM00064860","GAROUA, CM","2015-06-10",,,"90","99","79"
"CMM00064860","GAROUA, CM","2015-06-11",,,"88","100",
"CMM00064860","GAROUA, CM","2015-06-12",,,"84",,"73"
"CMM00064860","GAROUA, CM","2015-06-13",,,"88","95","78"
"CMM00064860","GAROUA, CM","2015-06-14",,,"89","99","78"
"CMM00064860","GAROUA, CM","2015-06-15",,,"90","99",
"CMM00064860","GAROUA, CM","2015-06-16",,,"91","99","81"
"CMM00064860","GAROUA, CM","2015-06-17","0.00",,"89",,
"CMM00064860","GAROUA, CM","2015-06-18","1.69",,"88","98","73"
"CMM00064860","GAROUA, CM","2015-06-19","0.00",,"87","97",
"CMM00064860","GAROUA, CM","2015-06-20",,,"87","94","77"
"CMM00064860","GAROUA, CM","2015-06-21",,,"86","93","78"
"CMM00064860","GAROUA, CM","2015-06-22",,,"89","98","78"
"CMM00064860","GAROUA, CM","2015-06-23",,,"81",,
"CMM00064860","GAROUA, CM","2015-06-24",,,"88","97",
"CMM00064860","GAROUA, CM","2015-06-25",,,"87","99",
"CMM00064860","GAROUA, CM","2015-06-26","1.42",,"81","88","72"
"CMM00064860","GAROUA, CM","2015-06-27","0.16",,"83",,"74"
"CMM00064860","GAROUA, CM","2015-06-28","0.00",,"87","94","77"
"CMM00064860","GAROUA, CM","2015-06-29",,,"89","98",
"CMM00064860","GAROUA, CM","2015-06-30","0.12",,"83","90","74"
"CMM00064860","GAROUA, CM","2015-07-01","0.00",,"79",,
"CMM00064860","GAROUA, CM","2015-07-02","0.20",,"84","93",
"CMM00064860","GAROUA, CM","2015-07-03","0.55",,"82","89","72"
"CMM00064860","GAROUA, CM","2015-07-04","0.00",,"78","92",
"CMM00064860","GAROUA, CM","2015-07-05",,,"82","92",
"CMM00064860","GAROUA, CM","2015-07-06",,,"87","94","74"
"CMM00064860","GAROUA, CM","2015-07-07",,,"89",,"78"
"CMM00064860","GAROUA, CM","2015-07-08",,,"90","99","77"
"CMM00064860","GAROUA, CM","2015-07-09",,,"92","100","81"
"CMM00064860","GAROUA, CM","2015-07-10",,,"89","98","79"
"CMM00064860","GAROUA, CM","2015-07-11",,,"86","97",
"CMM00064860","GAROUA, CM","2015-07-12","0.31",,"82","90","71"
"CMM00064860","GAROUA, CM","2015-07-13","0.00",,"87","95","77"
"CMM00064860","GAROUA, CM","2015-07-14","0.12",,"84",,"72"
"CMM00064860","GAROUA, CM","2015-07-15","0.00",,"84",,
"CMM00064860","GAROUA, CM","2015-07-16","0.01",,"86","94","73"
"CMM00064860","GAROUA, CM","2015-07-17","0.00",,"88",,
"CMM00064860","GAROUA, CM","2015-07-18",,,"86","95","76"
"CMM00064860","GAROUA, CM","2015-07-19",,,"87","96","76"
"CMM00064860","GAROUA, CM","2015-07-20",,,"78",,
"CMM00064860","GAROUA, CM","2015-07-21",,,"81","88",
"CMM00064860","GAROUA, CM","2015-07-22",,,"85","92","72"
"CMM00064860","GAROUA, CM","2015-07-23",,,"83","90",
"CMM00064860","GAROUA, CM","2015-07-24",,,"82","90","76"
"CMM00064860","GAROUA, CM","2015-07-25",,,"87","94","77"
"CMM00064860","GAROUA, CM","2015-07-26","0.04",,"84","90","78"
"CMM00064860","GAROUA, CM","2015-07-27","0.00",,"83","95","75"
"CMM00064860","GAROUA, CM","2015-07-28",,,"83",,"76"
"CMM00064860","GAROUA, CM","2015-07-29","0.16",,"82","90","76"
"CMM00064860","GAROUA, CM","2015-07-30","0.00",,"86","94","78"
"CMM00064860","GAROUA, CM","2015-07-31","0.02",,"84","92","75"
"CMM00064860","GAROUA, CM","2015-08-01","0.08",,"88","96","79"
"CMM00064860","GAROUA, CM","2015-08-02","0.00",,"85","95","78"
"CMM00064860","GAROUA, CM","2015-08-03",,,"85",,"76"
"CMM00064860","GAROUA, CM","2015-08-04","0.00",,"86","92","76"
"CMM00064860","GAROUA, CM","2015-08-05",,,"85","97",
"CMM00064860","GAROUA, CM","2015-08-06",,,"84","92","75"
"CMM00064860","GAROUA, CM","2015-08-07",,,"81","90",
"CMM00064860","GAROUA, CM","2015-08-08",,,"83","94","74"
"CMM00064860","GAROUA, CM","2015-08-09",,,"86","97","77"
"CMM00064860","GAROUA, CM","2015-08-10",,,"79",,
"CMM00064860","GAROUA, CM","2015-08-11",,,"80","89",
"CMM00064860","GAROUA, CM","2015-08-12",,,"84","94","73"
"CMM00064860","GAROUA, CM","2015-08-13",,,"77","89",
"CMM00064860","GAROUA, CM","2015-08-14",,,"80","87",
"CMM00064860","GAROUA, CM","2015-08-15",,,"84","92","75"
"CMM00064860","GAROUA, CM","2015-08-16","0.12",,"84","92","74"
"CMM00064860","GAROUA, CM","2015-08-17","0.00",,"84","91","77"
"CMM00064860","GAROUA, CM","2015-08-18",,,"84","92",
"CMM00064860","GAROUA, CM","2015-08-19","0.12",,"85","93","73"
"CMM00064860","GAROUA, CM","2015-08-20","0.00",,"81",,
"CMM00064860","GAROUA, CM","2015-08-21",,,"79","86",
"CMM00064860","GAROUA, CM","2015-08-22",,,"84","92","77"
"CMM00064860","GAROUA, CM","2015-08-23",,,"81","92",
"CMM00064860","GAROUA, CM","2015-08-24",,,"80","87",
"CMM00064860","GAROUA, CM","2015-08-25","0.01",,"84","92","76"
"CMM00064860","GAROUA, CM","2015-08-26","0.00",,"83","93",
"CMM00064860","GAROUA, CM","2015-08-27","0.43",,"82","88","73"
"CMM00064860","GAROUA, CM","2015-08-28","1.85",,"76","81",
"CMM00064860","GAROUA, CM","2015-08-29","0.55",,"83","91",
"CMM00064860","GAROUA, CM","2015-08-30","0.28",,"80","90","73"
"CMM00064860","GAROUA, CM","2015-08-31","2.32",,"83","91","74"
"CMM00064860","GAROUA, CM","2015-09-01","0.00",,"79","84",
"CMM00064860","GAROUA, CM","2015-09-02","0.02",,"83","91","74"
"CMM00064860","GAROUA, CM","2015-09-03","0.00",,"77","90",
"CMM00064860","GAROUA, CM","2015-09-04","0.39",,"74","78",
"CMM00064860","GAROUA, CM","2015-09-05","0.43",,"78","84","71"
"CMM00064860","GAROUA, CM","2015-09-06","0.00",,"83","92","71"
"CMM00064860","GAROUA, CM","2015-09-07","1.54",,"78",,"70"
"CMM00064860","GAROUA, CM","2015-09-08","0.00",,"82","90","73"
"CMM00064860","GAROUA, CM","2015-09-09","0.20",,"81","90","73"
"CMM00064860","GAROUA, CM","2015-09-10","0.00",,"84","94",
"CMM00064860","GAROUA, CM","2015-09-11","0.67",,"76","81","70"
"CMM00064860","GAROUA, CM","2015-09-12","0.24",,"84","92","72"
"CMM00064860","GAROUA, CM","2015-09-13","0.00",,"80","87",
"CMM00064860","GAROUA, CM","2015-09-14","0.12",,"81","92","73"
"CMM00064860","GAROUA, CM","2015-09-15","0.08",,"76","80",
"CMM00064860","GAROUA, CM","2015-09-16","0.04",,"81","90","72"
"CMM00064860","GAROUA, CM","2015-09-17","0.00",,"81","89","76"
"CMM00064860","GAROUA, CM","2015-09-18","0.16",,"85","94","74"
"CMM00064860","GAROUA, CM","2015-09-19","0.00",,"86","94","75"
"CMM00064860","GAROUA, CM","2015-09-20",,,"84","94",
"CMM00064860","GAROUA, CM","2015-09-21","2.56",,"80","87","71"
"CMM00064860","GAROUA, CM","2015-09-22","0.00",,"85","92","74"
"CMM00064860","GAROUA, CM","2015-09-23","0.03",,"85",,"74"
"CMM00064860","GAROUA, CM","2015-09-24","0.91",,"80","89","69"
"CMM00064860","GAROUA, CM","2015-09-25","0.00",,"85","92","76"
"CMM00064860","GAROUA, CM","2015-09-26",,,"83","90",
"CMM00064860","GAROUA, CM","2015-09-27",,,"86","94","75"
"CMM00064860","GAROUA, CM","2015-09-28","0.04",,"77",,
"CMM00064860","GAROUA, CM","2015-09-29","1.57",,"81",,"72"
"CMM00064860","GAROUA, CM","2015-09-30","0.00",,"86",,"76"
"CMM00064860","GAROUA, CM","2015-10-01",,,"84",,
"CMM00064860","GAROUA, CM","2015-10-02",,,"84",,
"CMM00064860","GAROUA, CM","2015-10-03",,,"86",,
"CMM00064860","GAROUA, CM","2015-10-04",,,"83",,
"CMM00064860","GAROUA, CM","2015-10-05",,,"80",,
"CMM00064860","GAROUA, CM","2015-10-06",,,"83",,
"CMM00064860","GAROUA, CM","2015-10-07",,,"82",,
"CMM00064860","GAROUA, CM","2015-10-08",,,"81",,
"CMM00064860","GAROUA, CM","2015-10-09",,,"80","89",
"CMM00064860","GAROUA, CM","2015-10-10",,,"82","93","75"
"CMM00064860","GAROUA, CM","2015-10-11",,,"82",,"75"
"CMM00064860","GAROUA, CM","2015-10-12",,,"83","93","74"
"CMM00064860","GAROUA, CM","2015-10-13",,,"85","95",
"CMM00064860","GAROUA, CM","2015-10-14","2.48",,"85","94","73"
"CMM00064860","GAROUA, CM","2015-10-15","0.00",,"84","91","77"
"CMM00064860","GAROUA, CM","2015-10-16",,,"88",,
"CMM00064860","GAROUA, CM","2015-10-17",,,"86","96",
"CMM00064860","GAROUA, CM","2015-10-18","0.47",,"84","92","72"
"CMM00064860","GAROUA, CM","2015-10-19","0.51",,"85","93","74"
"CMM00064860","GAROUA, CM","2015-10-20","0.00",,"87",,"76"
"CMM00064860","GAROUA, CM","2015-10-21",,,"87","96","78"
"CMM00064860","GAROUA, CM","2015-10-22",,,"87","97",
"CMM00064860","GAROUA, CM","2015-10-23",,,"88",,"78"
"CMM00064860","GAROUA, CM","2015-10-24",,,"88","96","79"
"CMM00064860","GAROUA, CM","2015-10-25",,,"86","95","76"
"CMM00064860","GAROUA, CM","2015-10-26",,,"87","99","77"
"CMM00064860","GAROUA, CM","2015-10-27",,,"84","94","76"
"CMM00064860","GAROUA, CM","2015-10-28",,,"84",,"77"
"CMM00064860","GAROUA, CM","2015-10-29",,,"82",,
"CMM00064860","GAROUA, CM","2015-10-30",,,"87","95","76"
"CMM00064860","GAROUA, CM","2015-10-31",,,"84",,
"CMM00064860","GAROUA, CM","2015-11-01",,,"82","90","75"
"CMM00064860","GAROUA, CM","2015-11-02",,,"85","96","74"
"CMM00064860","GAROUA, CM","2015-11-03",,,"87","97","72"
"CMM00064860","GAROUA, CM","2015-11-04",,,"83","94","69"
"CMM00064860","GAROUA, CM","2015-11-05",,,"84","96","68"
"CMM00064860","GAROUA, CM","2015-11-06",,,"85","96","70"
"CMM00064860","GAROUA, CM","2015-11-07",,,"85","98","68"
"CMM00064860","GAROUA, CM","2015-11-08",,,"89","101","76"
"CMM00064860","GAROUA, CM","2015-11-09",,,"89","100","79"
"CMM00064860","GAROUA, CM","2015-11-10",,,"88","99","74"
"CMM00064860","GAROUA, CM","2015-11-11",,,"87",,"68"
"CMM00064860","GAROUA, CM","2015-11-12",,,"86","98","65"
"CMM00064860","GAROUA, CM","2015-11-13",,,"84","97","65"
"CMM00064860","GAROUA, CM","2015-11-14",,,"83","96","63"
"CMM00064860","GAROUA, CM","2015-11-15",,,"84","97","67"
"CMM00064860","GAROUA, CM","2015-11-16",,,"83","96","65"
"CMM00064860","GAROUA, CM","2015-11-17",,,"83",,"66"
"CMM00064860","GAROUA, CM","2015-11-18",,,"82",,"66"
"CMM00064860","GAROUA, CM","2015-11-19",,,"85","97","67"
"CMM00064860","GAROUA, CM","2015-11-20",,,"87","99","70"
"CMM00064860","GAROUA, CM","2015-11-21",,,"85","96","68"
"CMM00064860","GAROUA, CM","2015-11-22",,,"83",,"66"
"CMM00064860","GAROUA, CM","2015-11-23",,,"84","97","66"
"CMM00064860","GAROUA, CM","2015-11-24",,,"84","98","66"
"CMM00064860","GAROUA, CM","2015-11-25",,,"86",,"69"
"CMM00064860","GAROUA, CM","2015-11-26",,,"85","98","63"
"CMM00064860","GAROUA, CM","2015-11-27",,,"84","99","64"
"CMM00064860","GAROUA, CM","2015-11-28",,,"85",,"64"
"CMM00064860","GAROUA, CM","2015-11-29",,,"84",,"64"
"CMM00064860","GAROUA, CM","2015-11-30",,,"86","100","64"
"CMM00064860","GAROUA, CM","2015-12-01",,,"84","96","67"
"CMM00064860","GAROUA, CM","2015-12-02",,,"81",,"73"
"CMM00064860","GAROUA, CM","2015-12-03",,,"80",,"69"
"CMM00064860","GAROUA, CM","2015-12-04",,,"79",,"64"
"CMM00064860","GAROUA, CM","2015-12-05",,,"78","86","63"
"CMM00064860","GAROUA, CM","2015-12-06",,,"77","86",
"CMM00064860","GAROUA, CM","2015-12-07",,,"77",,"61"
"CMM00064860","GAROUA, CM","2015-12-08",,,"77","88","62"
"CMM00064860","GAROUA, CM","2015-12-09",,,"77","91","61"
"CMM00064860","GAROUA, CM","2015-12-10",,,"78","90","62"
"CMM00064860","GAROUA, CM","2015-12-11",,,"77",,"61"
"CMM00064860","GAROUA, CM","2015-12-12",,,"77","88","61"
"CMM00064860","GAROUA, CM","2015-12-13",,,"77",,"59"
"CMM00064860","GAROUA, CM","2015-12-14",,,"75",,"58"
"CMM00064860","GAROUA, CM","2015-12-15",,,"77","88","58"
"CMM00064860","GAROUA, CM","2015-12-16",,,"76","88","57"
"CMM00064860","GAROUA, CM","2015-12-17",,,"76",,"55"
"CMM00064860","GAROUA, CM","2015-12-18",,,"76",,"56"
"CMM00064860","GAROUA, CM","2015-12-19",,,"76","89","59"
"CMM00064860","GAROUA, CM","2015-12-20",,,"77","88","59"
"CMM00064860","GAROUA, CM","2015-12-21",,,"77",,"60"
"CMM00064860","GAROUA, CM","2015-12-22",,,"78","90","60"
"CMM00064860","GAROUA, CM","2015-12-23",,,"76","88","60"
"CMM00064860","GAROUA, CM","2015-12-24",,,"75","87","61"
"CMM00064860","GAROUA, CM","2015-12-25",,,"77",,"61"
"CMM00064860","GAROUA, CM","2015-12-26",,,"78","88","62"
"CMM00064860","GAROUA, CM","2015-12-27",,,"78",,"62"
"CMM00064860","GAROUA, CM","2015-12-28",,,"79",,"59"
"CMM00064860","GAROUA, CM","2015-12-29",,,"80","95","60"
"CMM00064860","GAROUA, CM","2015-12-30",,,"78","90","59"
"CMM00064860","GAROUA, CM","2015-12-31",,,"78","88",
"CMM00064860","GAROUA, CM","2016-01-01",,,"78",,"62"
"CMM00064860","GAROUA, CM","2016-01-02",,,"78",,"60"
"CMM00064860","GAROUA, CM","2016-01-03",,,"79","91","60"
"CMM00064860","GAROUA, CM","2016-01-04",,,"78",,"63"
"CMM00064860","GAROUA, CM","2016-01-05",,,"78","90","60"
"CMM00064860","GAROUA, CM","2016-01-06",,,"81","94","61"
"CMM00064860","GAROUA, CM","2016-01-07",,,"83","97","64"
"CMM00064860","GAROUA, CM","2016-01-08",,,"84","101","63"
"CMM00064860","GAROUA, CM","2016-01-09",,,"82","99","62"
"CMM00064860","GAROUA, CM","2016-01-10",,,"83",,"62"
"CMM00064860","GAROUA, CM","2016-01-11",,,"82","97","62"
"CMM00064860","GAROUA, CM","2016-01-12",,,"82","95","62"
"CMM00064860","GAROUA, CM","2016-01-13",,,"83","96","63"
"CMM00064860","GAROUA, CM","2016-01-14",,,"82","94","62"
"CMM00064860","GAROUA, CM","2016-01-15",,,"82","96","62"
"CMM00064860","GAROUA, CM","2016-01-16",,,"82",,"63"
"CMM00064860","GAROUA, CM","2016-01-17",,,"81",,"63"
"CMM00064860","GAROUA, CM","2016-01-18",,,"79","96","64"
"CMM00064860","GAROUA, CM","2016-01-19",,,"78",,"62"
"CMM00064860","GAROUA, CM","2016-01-20",,,"79",,"61"
"CMM00064860","GAROUA, CM","2016-01-21",,,"80",,"60"
"CMM00064860","GAROUA, CM","2016-01-22",,,"83","95","65"
"CMM00064860","GAROUA, CM","2016-01-23",,,"82",,"62"
"CMM00064860","GAROUA, CM","2016-01-24",,,"79","90","63"
"CMM00064860","GAROUA, CM","2016-01-25",,,"78","87","69"
"CMM00064860","GAROUA, CM","2016-01-26",,,"76",,"63"
"CMM00064860","GAROUA, CM","2016-01-27",,,"76","84","64"
"CMM00064860","GAROUA, CM","2016-01-28",,,"76","85","63"
"CMM00064860","GAROUA, CM","2016-01-29",,,"77","88","64"
"CMM00064860","GAROUA, CM","2016-01-30",,,"75",,"60"
"CMM00064860","GAROUA, CM","2016-01-31",,,"77","87",
"CMM00064860","GAROUA, CM","2016-02-01",,,"79","90","61"
"CMM00064860","GAROUA, CM","2016-02-02",,,"82",,"62"
"CMM00064860","GAROUA, CM","2016-02-03",,,"85","98","63"
"CMM00064860","GAROUA, CM","2016-02-04",,,"87","99","67"
"CMM00064860","GAROUA, CM","2016-02-05",,,"86","99","67"
"CMM00064860","GAROUA, CM","2016-02-06",,,"82","93","66"
"CMM00064860","GAROUA, CM","2016-02-07",,,"82","91","70"
"CMM00064860","GAROUA, CM","2016-02-08",,,"82","93","65"
"CMM00064860","GAROUA, CM","2016-02-09",,,"82",,"65"
"CMM00064860","GAROUA, CM","2016-02-10",,,"83",,"62"
"CMM00064860","GAROUA, CM","2016-02-11",,,"81","92","61"
"CMM00064860","GAROUA, CM","2016-02-12",,,"82",,"60"
"CMM00064860","GAROUA, CM","2016-02-13",,,"83",,"66"
"CMM00064860","GAROUA, CM","2016-02-14",,,"83","96","66"
"CMM00064860","GAROUA, CM","2016-02-15",,,"80","100","65"
"CMM00064860","GAROUA, CM","2016-02-16",,,"89","103","65"
"CMM00064860","GAROUA, CM","2016-02-17",,,"92","107","69"
"CMM00064860","GAROUA, CM","2016-02-18",,,"91",,"72"
"CMM00064860","GAROUA, CM","2016-02-19",,,"91","105","72"
"CMM00064860","GAROUA, CM","2016-02-20",,,"90","102","73"
"CMM00064860","GAROUA, CM","2016-02-21",,,"92","104","74"
"CMM00064860","GAROUA, CM","2016-02-22",,,"90","99","76"
"CMM00064860","GAROUA, CM","2016-02-23",,,"87",,"75"
"CMM00064860","GAROUA, CM","2016-02-24",,,"87","97","69"
"CMM00064860","GAROUA, CM","2016-02-25",,,"90","101","73"
"CMM00064860","GAROUA, CM","2016-02-26",,,"92",,"72"
"CMM00064860","GAROUA, CM","2016-02-27",,,"92",,"72"
"CMM00064860","GAROUA, CM","2016-02-28",,,"94","108","73"
"CMM00064860","GAROUA, CM","2016-02-29",,,"96","109","77"
"CMM00064860","GAROUA, CM","2016-03-01",,,"94","110","75"
"CMM00064860","GAROUA, CM","2016-03-02",,,"96","106",
"CMM00064860","GAROUA, CM","2016-03-03",,,"97","106",
"CMM00064860","GAROUA, CM","2016-03-04",,,"93",,"81"
"CMM00064860","GAROUA, CM","2016-03-05",,,"92",,"81"
"CMM00064860","GAROUA, CM","2016-03-06",,,"94","107","81"
"CMM00064860","GAROUA, CM","2016-03-07",,,"95",,"86"
"CMM00064860","GAROUA, CM","2016-03-08",,,"99","108",
"CMM00064860","GAROUA, CM","2016-03-09",,,"97","107",
"CMM00064860","GAROUA, CM","2016-03-10",,,"97","108","87"
"CMM00064860","GAROUA, CM","2016-03-11",,,"98",,"89"
"CMM00064860","GAROUA, CM","2016-03-12",,,"97","108","86"
"CMM00064860","GAROUA, CM","2016-03-13","0.00",,"92","104","83"
"CMM00064860","GAROUA, CM","2016-03-14",,,"94","108",
"CMM00064860","GAROUA, CM","2016-03-15",,,"95",,"82"
"CMM00064860","GAROUA, CM","2016-03-16",,,"98",,"85"
"CMM00064860","GAROUA, CM","2016-03-17",,,"99","109",
"CMM00064860","GAROUA, CM","2016-03-18",,,"92",,
"CMM00064860","GAROUA, CM","2016-03-19",,,"91","103",
"CMM00064860","GAROUA, CM","2016-03-20",,,"92",,
"CMM00064860","GAROUA, CM","2016-03-21",,,"96",,"83"
"CMM00064860","GAROUA, CM","2016-03-22",,,"97",,"85"
